,x,y,z,j0,j1,j2,j3,j4,j5
30,-0.00012175588751025916,0.19314780526298755,0.14874873002490868,0.045812978523413865,0.029106641636476985,0.5134631146964985,0.5257710866603138,-0.033480964255952365,-1.3747936840123279e-05
31,-0.00011408963321387928,0.19362283145029963,0.1488045569452156,0.0456606598960061,0.03190948118330338,0.5150977256857083,0.5289597126836973,-0.033688337278718686,-1.4383803776363992e-05
32,-0.00010667046860015836,0.194064348966163,0.14885684971495705,0.04551823913527811,0.034515993700870426,0.5166195223181828,0.5319307873310377,-0.0338819465577505,-1.5027729939891366e-05
33,-9.95614448781653e-05,0.19447489439764576,0.14890581345480294,0.04538530598228793,0.036940759449839565,0.5180362558523091,0.5347002378553126,-0.03406280153533791,-1.567952743127199e-05
34,-9.280168291907285e-05,0.19485679225212385,0.14895164182613663,0.04526139655699183,0.03919717238058959,0.5193551233470002,0.5372827195564233,-0.03423183088911545,-1.633900865408201e-05
35,-8.64124118611755e-05,0.19521217496728582,0.148994518382876,0.045146017685532225,0.041297547253934155,0.5205828109083027,0.5396917310156603,-0.034389889869601814,-1.700598648799165e-05
36,-8.040166827966416e-05,0.19554300080469872,0.14903461741117052,0.045038664825088316,0.04325321649554646,0.5217255326237801,0.5419397169733281,-0.034537766847864595,-1.768027452110457e-05
37,-7.476793098380643e-05,0.19585106986534578,0.14907210447500274,0.04493883504299071,0.04507461760770891,0.5227890659136382,0.5440381604915581,-0.034676189178600124,-1.8361687315191438e-05
38,-6.950291406097788e-05,0.19613803844051883,0.14910713680031148,0.044846036200088125,0.0467713719993138,0.5237787838214666,0.5459976657610308,-0.034805828465768164,-1.9050040684630058e-05
39,-6.45936973492061e-05,0.19640543188768023,0.1491398635766095,0.04475979324206765,0.048352356075571055,0.5246996846332768,0.5478280326911417,-0.03492730530385716,-1.9745151975376716e-05
40,-6.002433783378579e-05,0.19665465619899336,0.14917042622168836,0.04467965230562376,0.04982576537913376,0.5255564191249847,0.5495383242501062,-0.035041193556739875,-2.0446840334495627e-05
41,-5.5777076350693906e-05,0.19688700841039375,0.14919895863448318,0.04460518318981064,0.05119917251042582,0.5263533156789434,0.5511369273823828,-0.035148024227134415,-2.1154926963935153e-05
42,-5.183323037327801e-05,0.19710368598135625,0.14922558744877168,0.04453598061889594,0.05247957948639488,0.5270944034690631,0.552631608217106,-0.03524828896237341,-2.1869235354598952e-05
43,-4.817384462075039e-05,0.1973057952598249,0.1492504322930749,0.04447166462519798,0.053673465129185235,0.5277834338847943,0.5540295621870333,-0.0353424432361251,-2.2589591498488556e-05
44,-4.478015594745928e-05,0.19749435913295987,0.1492736060579743,0.044411880303515,0.05478682801226506,0.5284239003425998,0.5553374595985447,-0.03543090924063122,-2.331582407795284e-05
45,-4.163391676376832e-05,0.1976703239522317,0.1492952151698479,0.044356297128595915,0.055825225432764976,0.5290190566168683,0.556561487126387,-0.03551407851972972,-2.404776463196624e-05
46,-3.871761152458332e-05,0.1978345658107938,0.14931535986897038,0.04430460798021585,0.0567938088256979,0.5295719338088439,0.5577073856498032,-0.035592314369264695,-2.4785247699980245e-05
47,-3.601459312210006e-05,0.1979878962417898,0.14933413448955657,0.04425652798403504,0.05769735598830221,0.530085356061035,0.5587804847976817,-0.03566595402834008,-2.5528110944300093e-05
48,-3.3509159939193976e-05,0.19813106739816133,0.1493516277393336,0.0442117932483131,0.05854030044069707,0.53056195511505,0.5597857345280154,-0.03573531068215772,-2.6276195252200835e-05
49,-3.1186589536568755e-05,0.19826477676744547,0.14936792297643706,0.044170159554946256,0.05932675821191183,0.531004183802464,0.5607277340302229,-0.0358006752948259,-2.7029344819149076e-05
50,-2.9033141197475944e-05,0.1983896714688818,0.14938309848173043,0.04413140104678033,0.06006055230766758,0.5314143285508935,0.5616107582068744,-0.0358623182884751,-2.7787407214564484e-05
51,-2.7036036625687106e-05,0.19850635217473486,0.14939722772497077,0.04409530894060623,0.060745235087556276,0.5317945209807561,0.5624387819633822,-0.03592049108322774,-2.855023343157203e-05
52,-2.5183425814801624e-05,0.19861537669301982,0.14941037962356293,0.044061690285782294,0.06138410875402153,0.5321467486621018,0.5632155025096909,-0.035975427511001155,-2.931767792216667e-05
53,-2.3464343342115106e-05,0.19871726324467082,0.14942261879293883,0.04403036678135152,0.06198024413336157,0.5324728650953546,0.5639443598564466,-0.03602734511474643,-3.008959861916361e-05
54,-2.186865897916678e-05,0.19881249346455526,0.14943400578785448,0.044001173659284035,0.06253649790947527,0.5327745989747082,0.5646285556691292,-0.03607644634351402,-3.086585694624106e-05
55,-2.0387025465769433e-05,0.1989015151525495,0.1494445973341198,0.04397395863764729,0.06305552845390644,0.5330535627882592,0.5652710706268722,-0.036122919652668,-3.164631781729692e-05
56,-1.9010825496573736e-05,0.1989847447980756,0.14945444655046283,0.0439485809447543,0.06353981038062266,0.5333112608046757,0.5658746804178619,-0.03616694051762593,-3.243084962626802e-05
57,-1.7732119363093532e-05,0.1990625698990282,0.1494636031603825,0.04392491041340363,0.06399164794062227,0.5335490964922693,0.5664419704900643,-0.03620867236866448,-3.321932422846901e-05
58,-1.6543594237795195e-05,0.19913535109383515,0.1494721136939742,0.04390282664300257,0.06441318735967508,0.5337683794127248,0.5669753496643613,-0.03624826745358812,-3.4011616914427946e-05
59,-1.5438515745324483e-05,0.19920342412346426,0.14948002167980864,0.04388221822650115,0.06480642821207235,0.5339703316284254,0.5674770627067983,-0.036285867634398346,-3.480760637711577e-05
60,-1.441068221329396e-05,0.1992671016384826,0.14948736782702687,0.04386298203854052,0.06517323391401551,0.534156093659267,0.5679492019473997,-0.03632160512351276,-3.560717467338796e-05
61,-1.3454381810331165e-05,0.19932667486475947,0.14949419019787777,0.04384502258094244,0.06551534141206528,0.5343267300220548,0.568393718024759,-0.03635560316455934,-3.6410207180386594e-05
62,-1.5226124245271318e-05,0.19936708163330882,0.14927419400083702,0.04384502258067514,0.06611566602340258,0.5338344837800121,0.5682503901830799,-0.03635238086599196,-3.721647334066464e-05
63,-1.3549477092665574e-05,0.19941088287894757,0.1493584117386494,0.0438269289858033,0.06623028930812758,0.5341556529105823,0.5687508528789333,-0.036389933160765504,-3.80259982503943e-05
64,-1.2242133221518e-05,0.19945520916996975,0.14941451962726024,0.04381058382435873,0.06639520554751639,0.5344047580082304,0.5691974000544244,-0.03642408259528613,-3.883867842197891e-05
65,-1.4042615362419575e-05,0.19949629432407964,0.14919179827413107,0.04381058569436051,0.06700442145381774,0.5339085676266534,0.5690533675400462,-0.03642084290494439,-3.96542896485605e-05
66,-1.2187834084296731e-05,0.1995278570665129,0.1493085602635939,0.04379430726068998,0.06698828376413708,0.5342740098600309,0.5695407504411467,-0.03645758966059408,-4.047286190362967e-05
67,-1.0816967361883603e-05,0.1995621562523136,0.1493854071453652,0.04377986332470117,0.06705605043455301,0.534543912363929,0.5699646168841642,-0.03649032598367908,-4.1294302886810815e-05
68,-1.2645147472422659e-05,0.19960389538138346,0.1491602304089497,0.04377986668883003,0.06767323755231025,0.5340441513161571,0.5698199221359613,-0.036487069998780056,-4.211840199099219e-05
69,-1.0784152103123293e-05,0.1996268483415209,0.14929106813438955,0.04376546151874998,0.06757987099043115,0.5344175153708821,0.5702800904762586,-0.036522115798825326,-4.29451901738664e-05
70,-1.2625435843682808e-05,0.1996688957783327,0.149064404176152,0.043765465873209286,0.06820192891193186,0.5339155714649013,0.570135022048632,-0.036518850534392126,-4.377446184323754e-05
71,-1.0478474064054034e-05,0.19968349259061663,0.14923051461218342,0.04375146538232175,0.06799721664793926,0.5343531978207715,0.5706125256411565,-0.03655500514923406,-4.4606254285931016e-05
72,-8.98882350635049e-06,0.19970404343988496,0.14933887272920093,0.04373945996516123,0.06792655403719478,0.5346595350963952,0.5710113983701719,-0.036586192768746466,-4.544049170458327e-05
73,-1.0856669663269342e-05,0.19974671789963766,0.14911014706016884,0.04373946533469863,0.06855525330776292,0.5341545763222119,0.5708657371189519,-0.03658291300624351,-4.6276983337554574e-05
74,-8.965359388494326e-06,0.19975797638231607,0.14926236022802997,0.043727487213436694,0.0683531449553152,0.5345445230450219,0.5712934238435542,-0.036615934753449535,-4.711576446498555e-05
75,-1.0844076406493416e-05,0.19980090749056462,0.14903238760846027,0.04372749334031386,0.06898590392446065,0.5340377254808473,0.5711474389233843,-0.03661264696266894,-4.79566480067872e-05
76,-8.717338071602063e-06,0.19980529601279687,0.14921326593990344,0.04371584366031509,0.06869278778314392,0.5344795300232128,0.5715886176466007,-0.03664653266748912,-4.8799674157611895e-05
77,-7.289529100540891e-06,0.199816959592652,0.1493308828928405,0.04370610679357566,0.06855119265770454,0.5347801807659956,0.5719486513766795,-0.036675291696239475,-4.9644780183672835e-05
78,-9.191754892186495e-06,0.19986044569313421,0.14909918397461697,0.04370611366598512,0.06918947793435737,0.5342708442879873,0.5718021490583441,-0.03667199128791361,-5.0491794199818305e-05
79,-7.370307890150474e-06,0.19986361987590956,0.14925825857319888,0.04369626531710726,0.06892547463779587,0.5346514386291009,0.5721912869768363,-0.03670260106734028,-5.134075263026699e-05
80,-9.281045427201803e-06,0.19990730764664938,0.14902551642666972,0.04369627280492136,0.0695671437985366,0.5341405596216391,0.5720445117361828,-0.036699293886725035,-5.219148630262192e-05
81,-7.225908238783253e-06,0.1999042708416069,0.14921164641725354,0.043686614801887756,0.06921895744112924,0.5345709645663711,0.572448131059134,-0.03673082849228842,-5.304403716306183e-05
82,-5.8801463697858575e-06,0.1999092465029848,0.14933242837507368,0.04367875993677857,0.06903032669631597,0.5348573182533738,0.572771186681884,-0.0367572725305322,-5.389835428530759e-05
83,-7.811328561635293e-06,0.199953416827985,0.14909824323211532,0.04367876799854399,0.06967659525381255,0.5343443083136639,0.5726239677490222,-0.03675395455540523,-5.475428351987676e-05
84,-6.063586421317484e-06,0.19995032775128418,0.14926010685922605,0.043670664800015614,0.06936886794394423,0.5347109949103619,0.5729781031233556,-0.03678237269305302,-5.56118625623285e-05
85,-8.00119449031328e-06,0.1999946509866935,0.1490250498541263,0.043670673378808186,0.07001795837515759,0.5341966944653813,0.5728306579161598,-0.036779049096991916,-5.647093874447578e-05
86,-6.012405963579277e-06,0.19998574306978914,0.14921367179139364,0.04366263618030228,0.06962901102193486,0.5346137002909376,0.5732012075046798,-0.03680851277557305,-5.733155585279995e-05
87,-4.736785735402066e-06,0.19998536287943014,0.149335876144517,0.043656308252332715,0.06940455688775608,0.5348856569972607,0.5734923787986307,-0.0368329602788877,-5.8193673514274005e-05
88,-6.692155648600762e-06,0.20003010514657538,0.1490996138851765,0.04365631728138907,0.07005747551019219,0.5343695706590409,0.5733445556973176,-0.0368296275121382,-5.905715332887723e-05
89,-5.0048334434404235e-06,0.2000219466518626,0.14926302172387712,0.04364962820543722,0.06971554262800644,0.5347231029372177,0.5736689056890002,-0.03685618047215206,-5.9922034360451e-05
90,-6.964861526977291e-06,0.20006680043586267,0.14902603111591897,0.04364963767690365,0.07037081512900084,0.534205938198474,0.573520896844946,-0.03685284308397324,-6.0788178369935245e-05
91,-5.029003568023625e-06,0.2000531060210725,0.14921622965895817,0.043642914065650885,0.06994939145841465,0.5346108020606093,0.5738635573829293,-0.03688056020878867,-6.165563090040883e-05
92,-3.8089516722333155e-06,0.20004834049300382,0.1493392972370869,0.04363782531707688,0.06969609684627381,0.5348701574689609,0.5741280029900169,-0.036903334244858144,-6.252436068075562e-05
93,-5.7844733668066875e-06,0.20009355954034996,0.149101300267807,0.04363783514281814,0.07035455500391107,0.53435149635614,0.5739796726605317,-0.036899989077002905,-6.339424282429843e-05
94,-4.144511891825131e-06,0.20008123475487177,0.14926578987645814,0.043632295221426406,0.06998481477721101,0.5346937055166782,0.5742791583042524,-0.03692498510943707,-6.426531766750152e-05
95,-6.123210919320443e-06,0.20012653060287183,0.1490271845124727,0.04363230543021917,0.07064523670640949,0.5341741435859267,0.5741306766040186,-0.03692163616744281,-6.513745925231306e-05
96,-4.228618345730739e-06,0.20010889249142225,0.14921856694325947,0.04362665099759739,0.07019724053337949,0.534568681962509,0.5744501209862266,-0.03694789949960275,-6.601071467743038e-05
97,-3.0522947272069653e-06,0.20010050873073998,0.149342270370673,0.04362257285119124,0.0699202688654432,0.5348174228598236,0.574692357297799,-0.036969283012967404,-6.688506037503118e-05
98,-5.044588691330981e-06,0.20014612479230748,0.14910282482059029,0.04362258333701295,0.07058334069891962,0.5342966066559882,0.5745436016889917,-0.036965927464097964,-6.776038286545421e-05
99,-3.4418160267685877e-06,0.20013035783675304,0.14926816417814845,0.04361798206290957,0.07019069277481135,0.5346293290188348,0.5748224523706242,-0.036989631549671616,-6.863672360028951e-05
100,-5.436050807456488e-06,0.20017602168512216,0.14902821041581402,0.04361799288347863,0.07085540302464814,0.5341077603645887,0.5746735742603655,-0.036986272938156595,-6.951396694673317e-05
101,-3.5738721932106546e-06,0.20015512228264437,0.1492205479459235,0.04361321311398698,0.07038546675600162,0.5344936817959434,0.574973768796726,-0.0370113309984493,-7.039216134446994e-05
102,-2.432295562683831e-06,0.20014374509440153,0.1493447611476369,0.0436099630719856,0.07008892711978562,0.53473358503503,0.5751975966668847,-0.03703156211543622,-7.127128969462479e-05
103,-4.438540524568518e-06,0.2001896915258705,0.1491041059643631,0.043609974106354754,0.07075584038761652,0.5342109642925422,0.5750484845257263,-0.037028197879847985,-7.215124807242303e-05
104,-2.865319617584468e-06,0.2001710751984689,0.14927014226998764,0.04360614292778169,0.07034423548800194,0.5345358037955951,0.5753102397704127,-0.037050831777566046,-7.303207889146587e-05
105,-4.872473786569388e-06,0.2002170451939064,0.1490290625172437,0.04360615425716051,0.07101251575187371,0.5340125544679546,0.5751610292870228,-0.03704746507465545,-7.391367514897839e-05
106,-3.0360913375812593e-06,0.20019344508474485,0.1492221903461447,0.04360209291980522,0.07052440761315248,0.5343913261400031,0.5754452807438782,-0.037071525052088376,-7.479608643666205e-05
107,-1.922440395487994e-06,0.2001795887380127,0.14934682483391595,0.04359952388347902,0.07021165831301096,0.5346238968725804,0.5756538611663187,-0.03709080180079735,-7.567930107341146e-05
108,-3.940283035640951e-06,0.2002258099120733,0.14910515950919007,0.04359953537447016,0.0708817687673656,0.5340997642314336,0.5755044499984323,-0.037087430295526254,-7.656322310463282e-05
109,-2.390821548561503e-06,0.20020483304819647,0.1492717758664517,0.043596338054679044,0.07045445092413471,0.534418069741404,0.5757520483713944,-0.03710917810085373,-7.744789577585653e-05
110,-1.459896359270324e-06,0.20019233408299703,0.14937926559688597,0.043594387935821884,0.0701787117306198,0.5346103105758503,0.5759345557245801,-0.037126811628810555,-7.83333055762215e-05
111,-3.4852599003157986e-06,0.2002387322543121,0.14913707717147712,0.04359439962638105,0.07085044606593471,0.5340853772288688,0.5757849665124044,-0.03712343582530439,-7.921935976806052e-05
112,-2.0486569153018233e-06,0.20021824620248305,0.1492928054962429,0.04359166029449182,0.07044439204151877,0.5343768347711751,0.576013676944899,-0.03714399439062585,-8.010609729033732e-05
113,-4.0730275623068746e-06,0.20026462331912528,0.1490503001077078,0.043591672253537814,0.07111714873452663,0.5338514335683004,0.5758640252306925,-0.037140616991876714,-8.099342261984459e-05
114,-2.326936232177265e-06,0.20023874732810665,0.1492372183648639,0.0435885590136636,0.07062525105174901,0.5342061668606172,0.5761209354595516,-0.03716296125193573,-8.188138504868286e-05
115,-1.2812230207517178e-06,0.2002225219738426,0.14935773792268245,0.043586846879377764,0.07030452199816407,0.5344198756790597,0.5763057647585086,-0.03718074891505417,-8.276997974980438e-05
116,-3.314001532622908e-06,0.20026909637658893,0.14911479553317608,0.04358685895684317,0.07097863961427317,0.5338938117454483,0.5761559625726311,-0.03717736793934311,-8.36591219019423e-05
117,-1.8116060343719917e-06,0.20024564892370061,0.14927915346516146,0.04358443574859907,0.07053966102266847,0.5341977588584075,0.5763829411466729,-0.03719782369970121,-8.45488558494224e-05
118,-9.204950151215155e-07,0.20023075921776337,0.14938509086502022,0.04358320632093171,0.07025152243540904,0.5343777814836586,0.5765467651116918,-0.03721428728802914,-8.54391746211479e-05
119,-2.9590283308761345e-06,0.2002774688357969,0.14914175789386006,0.043583218546547405,0.07092684355545115,0.5338511134360805,0.5763968277449248,-0.03721090306538266,-8.632999519419035e-05
120,-1.5517799177942188e-06,0.20025461017478585,0.14929684130602963,0.043581143171236666,0.07050703229745746,0.5341327720515198,0.5766088248547124,-0.0372304154162123,-8.722135790154558e-05
121,-3.5882830805951046e-06,0.200301274420693,0.14905327096570745,0.04358115562848305,0.07118312031825381,0.533605755645922,0.5764588498685085,-0.037227030210225075,-8.811317587884864e-05
122,-1.865017770709583e-06,0.20027308868096133,0.1492401020663658,0.04357865966114399,0.07067694687854881,0.5339523492688842,0.5767005870095868,-0.037248424878087716,-8.900550002096566e-05
123,-8.426699549327066e-07,0.20025471122027289,0.14936048505100138,0.04357753343151203,0.07034296639985739,0.5341583512104799,0.5768711675307294,-0.03726532113327638,-8.989833101217432e-05
124,-2.8862656623069444e-06,0.20030154160595026,0.14911658763254892,0.04357754595662057,0.07102006431297929,0.5336308339621278,0.5767210756004119,-0.03726193317510164,-9.079159174669944e-05
125,-1.402704297166768e-06,0.2002760180567726,0.14928115478618037,0.04357566909986727,0.07056775836233567,0.5339282200169793,0.5769350007254097,-0.03728157242964277,-9.168532779534538e-05
126,-5.316615521661419e-07,0.20025920521935547,0.1493871566871774,0.0435749591088967,0.07026745761271182,0.5341018445424492,0.5770864742391886,-0.03729726373191661,-9.257953688791917e-05
127,-2.5798445962808836e-06,0.2003061431627836,0.14914296706631502,0.04357497173532723,0.07094544359608335,0.5335738675376283,0.5769362763893998,-0.03729387324707464,-9.347414265070877e-05
128,-1.1890505521600786e-06,0.20028143679333624,0.14929836066692734,0.04357338099025683,0.07051355771173494,0.533850009409384,0.5771369101956781,-0.037312675124015815,-9.436918648012881e-05
129,-3.762321261714316e-07,0.2002650067716636,0.1493984283878157,0.04357287901876268,0.07022549367466337,0.5340093713033799,0.5772787901810603,-0.03732776277987284,-9.526466594349896e-05
130,-2.427824279598728e-06,0.2003120246416592,0.1491539783537165,0.043572891761482095,0.07090427024044596,0.5334809825743989,0.5771285015338863,-0.03732437012538893,-9.616050696004321e-05
131,-1.0719553135921794e-06,0.20028740074980117,0.14930563325516116,0.04357145780266876,0.07047913266466437,0.533747604843984,0.5773220920929018,-0.037342729363537275,-9.70567504559979e-05
132,-3.120355883641686e-06,0.20033434605159678,0.1490610240110483,0.04357147074650552,0.07115842681837072,0.5332189860081382,0.5771717917883515,-0.037339336361530105,-9.795331802913008e-05
133,-1.431884755074414e-06,0.20030429943963296,0.14924597207346593,0.04356955378997471,0.07064378044102586,0.5335542535920469,0.5773976457565196,-0.03735973668391683,-9.88502621046377e-05
134,-4.387181020753736e-07,0.20028411350675884,0.14936506596005922,0.04356896737522146,0.07030060571451349,0.5337506811822114,0.5775538767285706,-0.037375735303271776,-9.974758886112358e-05
135,-2.492775535290273e-06,0.20033119106848413,0.14912023735030208,0.04356898034223188,0.07098056815626486,0.5332217218626121,0.5774034944797699,-0.037372340407279235,-0.00010064522877981907
136,-1.030251282591911e-06,0.20030386375268147,0.14928426950531215,0.043567601254805105,0.07051787375539471,0.5335115093032331,0.577604636379683,-0.03739118036267999,-0.00010154322896417885
137,-1.7928820985994853e-07,0.20028535002397177,0.14938986101342025,0.04356736208034988,0.0702075823595605,0.5336782307375004,0.5777442481945213,-0.037406130403542584,-0.00010244159194881236
138,-2.236735352058837e-06,0.2003325068617997,0.14914483636438952,0.04356737510399076,0.0708881261734899,0.5331489541887351,0.5775937899992518,-0.03740273371763995,-0.00010334024782786928
139,-8.613074305458684e-07,0.20030614100216312,0.14930023276692267,0.043566222320208396,0.07044585018724292,0.5334193988128474,0.577783669916523,-0.03742086375897066,-0.00010423923942558486
140,-6.450971149797591e-08,0.2002881661931289,0.14940024465643012,0.04356613681761984,0.07014818154459848,0.5335733182920402,0.5779154262365672,-0.0374353192264269,-0.00010513856850946988
141,-2.1243274704180193e-06,0.20033537842746507,0.14915504558135792,0.04356614991548391,0.07082924050836967,0.5330437569863787,0.5777649032499644,-0.03743192101080875,-0.00010603816654620153
142,-7.811950245824664e-07,0.20030926160277257,0.149306905908784,0.04356510447185676,0.0703944143715709,0.5333057802613408,0.5779492347112002,-0.0374497021746375,-0.0001069380757625651
143,-4.2487145190950315e-09,0.2002913724906376,0.14940462841667726,0.043565099664743444,0.07010107079468234,0.533453979962073,0.5780768930365174,-0.03746390041210814,-0.00010783829881249532
144,-2.0659188652658728e-06,0.2003386280057967,0.14915927392038075,0.04356511283999078,0.070782588449113,0.5329241644670831,0.57792631489237,-0.037460500898387705,-0.00010873876881815301
145,-7.34105857552389e-07,0.20031248151311098,0.14930971239372468,0.04356413048356255,0.0703499429681122,0.5331823519185729,0.5781075765889719,-0.03747808967849999,-0.00010963952841957895
146,3.587497211191698e-08,0.20029450583720768,0.14940650996580934,0.043564179395333164,0.0700575832228583,0.5333278223367628,0.578232797536434,-0.03749213546358657,-0.00011054058136749621
147,-2.0273383722433508e-06,0.20034179742710628,0.14916101666228615,0.04356419264399859,0.07073950935421751,0.5327977792222822,0.5780821716419936,-0.03748873483202524,-0.00011144186215664479
148,-6.992092741464617e-07,0.20031552089236812,0.1493109070622201,0.04356325701619576,0.07030696023168272,0.5330540763830633,0.5782614843764663,-0.03750620190256556,-0.00011234341399129973
149,6.835097252338301e-08,0.20029740125279072,0.14940734401176203,0.04356334938803281,0.07001428964425051,0.5331981012147923,0.5783850447341526,-0.03752014416935667,-0.00011324524157638064
150,-1.996189477608719e-06,0.200344723892302,0.14916172650361376,0.04356336270333938,0.07069657908220914,0.5326678533562507,0.5782343767742355,-0.03751674255916393,-0.00011414728046266487
151,-6.692089870958748e-07,0.20031828921609257,0.14931142762353727,0.043562467224158935,0.07026335282455431,0.5329231035830395,0.5784122860565302,-0.03753412225545473,-0.00011504957436220434
152,9.735449090029352e-08,0.20030001425009156,0.1494077360469069,0.04356259839190262,0.06996991590541259,0.5330662521962601,0.5785345849531113,-0.03754798609254889,-0.00011595212876020662
153,-1.9683434590066565e-06,0.2003473639971053,0.14916200725218995,0.043562611766443556,0.07065252797038932,0.5325358194588902,0.5783838794426496,-0.037544583614656915,-0.00011685488002222415
154,-6.418247624311035e-07,0.20032077150649977,0.14931166435790405,0.04356175291810656,0.07021838485273277,0.5327904038682676,0.5785606822893182,-0.03756189458684041,-0.000117757872288677
