xpos_error,iterations,init_pos_idx,target_xpos_idx,init_pos,init_xpos,target_pos,target_xpos
6.532727165275939e-11,30,77,80,"[ 9.63830423e-01  1.35156196e+00  1.08454819e+00 -1.04520222e+00
  6.80006624e-05  4.55299420e-05]",[-0.06667182  0.05692424  0.01517715],"[ 1.33537096e+00  8.41143221e-01 -1.47890536e-01 -7.38654872e-01
 -2.97726063e-03  1.04088317e-03]",[-0.02764026  0.01560604  0.0611307 ]
8.992241503990127e-11,33,0,5,[-0.98098515 -0.67503422 -0.63138505 -0.18681375 -0.01171605 -0.00434874],[0.01980975 0.00275648 0.04446935],[ 0.98688188  0.52892757 -0.59770463 -0.0448283  -0.00104266  0.05938627],[0.0012811  0.00961484 0.01772806]
7.354887524404004e-11,34,89,3,"[ 1.52683898e+00  2.23454963e-01 -6.69201272e-01  1.55141998e+00
 -2.69506811e-04 -6.03282188e-04]",[-0.16626526  0.01604926  0.00020385],"[ 3.96933994e-01 -1.35825238e+00 -2.23991207e-02  6.77060075e-01
  1.82559114e-04  1.55609240e-05]",[0.00101966 0.020144   0.23080135]
0.04146601055378941,200,26,35,"[-1.24986505e+00 -6.63161434e-02 -3.95003040e-01 -1.52169846e-01
 -9.32845482e-05 -3.16246654e-05]",[0.04222714 0.00484146 0.03815363],"[ 5.54022799e-01 -1.09651580e+00 -1.19988469e+00  1.37890597e+00
  1.93149124e-04 -1.11396853e-05]",[-0.0500387   0.09748015  0.07931605]
5.445623664344871e-11,33,78,93,"[-6.93796252e-01 -1.41149206e+00 -1.28370853e+00  7.60649693e-01
  5.12130237e-05  6.34704618e-05]",[0.05328842 0.05042043 0.03077346],"[-1.22224216e+00 -5.43339385e-01  4.15508610e-01  1.05623014e+00
  1.82337329e-04  1.60135407e-05]",[0.10528087 0.02897602 0.28110708]
6.766419778857151e-11,34,89,31,"[ 1.52683898e+00  2.23454963e-01 -6.69201272e-01  1.55141998e+00
 -2.69506811e-04 -6.03282188e-04]",[-0.16626526  0.01604926  0.00020385],[-1.24686369  0.31946864 -0.56560425  1.59864199 -0.00256247 -0.02015232],[0.17511308 0.049598   0.00044859]
8.421527472139018e-11,31,76,27,"[ 1.52435195e-01  3.13474391e-01  1.35184007e-01  1.18315270e+00
  1.70470647e-04 -1.92347825e-05]",[-0.02672398  0.23143364  0.08061104],[ 0.54072494  1.04637    -0.2768903  -0.63449422 -0.01635983  0.00697049],[-0.00325811  0.02238205  0.05342759]
9.118107275849995e-11,31,62,58,[ 0.37702673  1.20694407  0.86109457 -0.7529408   0.01952022  0.03254459],[-0.02553584  0.08820377  0.00146525],[ 1.13867679 -0.40838683 -0.50249326 -0.35919759 -0.05461324  0.01631342],[-0.00681542  0.01274285  0.05363012]
5.5424827059570836e-11,32,51,47,"[ 8.99031963e-01 -1.09254292e+00 -1.48520392e+00  1.58085384e+00
  1.87363687e-04 -1.33085703e-05]",[-0.07326737  0.06940787  0.0448483 ],"[ 9.34120668e-02 -3.48008915e-01 -8.70662720e-01  1.28128519e-01
 -2.62488339e-04  7.36248328e-03]",[0.00746826 0.01385487 0.01563079]
6.170956098142519e-11,37,3,97,"[ 3.96933994e-01 -1.35825238e+00 -2.23991207e-02  6.77060075e-01
  1.82559114e-04  1.55609240e-05]",[0.00101966 0.020144   0.23080135],"[-1.48615350e+00  3.63554304e-01  1.40765954e+00  1.38889550e-01
  1.86991486e-04 -1.31394906e-05]",[0.20054681 0.00826135 0.18897772]
7.857423825773185e-11,33,22,37,"[-1.17885198e+00 -1.47798751e-01  1.36022642e+00 -3.90678779e-01
  1.81596677e-04 -1.53638315e-05]",[0.09911402 0.03152567 0.20638929],[-0.15871572  0.28654635 -0.64223764  0.04624259 -0.00310454  0.00228525],[0.01075814 0.01199001 0.01312495]
